timestamp,state
2025-08-30T11:39:57,distracted
2025-08-30T11:39:57,distracted
2025-08-30T11:39:57,distracted
2025-08-30T11:39:57,distracted
2025-08-30T11:39:57,distracted
2025-08-30T11:39:57,distracted
2025-08-30T11:39:57,distracted
2025-08-30T11:39:57,distracted
2025-08-30T11:39:57,distracted
2025-08-30T11:39:57,distracted
2025-08-30T11:39:57,distracted
2025-08-30T11:39:57,distracted
2025-08-30T11:39:57,distracted
2025-08-30T11:39:57,distracted
2025-08-30T11:39:57,distracted
2025-08-30T11:39:57,distracted
2025-08-30T11:39:57,distracted
2025-08-30T11:39:57,distracted
2025-08-30T11:39:57,distracted
2025-08-30T11:39:57,distracted
2025-08-30T11:39:57,distracted
2025-08-30T11:39:57,distracted
2025-08-30T11:39:57,distracted
2025-08-30T11:39:57,distracted
2025-08-30T11:39:57,distracted
2025-08-30T11:39:57,distracted
2025-08-30T11:39:57,distracted
2025-08-30T11:39:57,distracted
2025-08-30T11:39:57,distracted
2025-08-30T11:39:57,distracted
2025-08-30T11:39:57,distracted
2025-08-30T11:39:58,distracted
2025-08-30T11:39:58,distracted
2025-08-30T11:39:58,distracted
2025-08-30T11:39:58,distracted
2025-08-30T11:39:58,distracted
2025-08-30T11:39:58,distracted
2025-08-30T11:39:58,distracted
2025-08-30T11:39:58,distracted
2025-08-30T11:39:58,distracted
2025-08-30T11:39:58,distracted
2025-08-30T11:39:58,distracted
2025-08-30T11:39:58,distracted
2025-08-30T11:39:58,distracted
2025-08-30T11:39:58,distracted
2025-08-30T11:39:58,distracted
2025-08-30T11:39:58,distracted
2025-08-30T11:39:58,distracted
2025-08-30T11:39:58,distracted
2025-08-30T11:39:58,distracted
2025-08-30T11:39:58,distracted
2025-08-30T11:39:58,distracted
2025-08-30T11:39:58,distracted
2025-08-30T11:39:58,distracted
2025-08-30T11:39:58,distracted
2025-08-30T11:39:58,distracted
2025-08-30T11:39:58,distracted
2025-08-30T11:39:58,distracted
2025-08-30T11:39:58,distracted
2025-08-30T11:39:58,distracted
2025-08-30T11:39:58,distracted
2025-08-30T11:39:58,distracted
2025-08-30T11:39:59,distracted
2025-08-30T11:39:59,distracted
2025-08-30T11:39:59,distracted
2025-08-30T11:39:59,distracted
2025-08-30T11:39:59,distracted
2025-08-30T11:39:59,distracted
2025-08-30T11:39:59,distracted
2025-08-30T11:39:59,distracted
2025-08-30T11:39:59,distracted
2025-08-30T11:39:59,distracted
2025-08-30T11:39:59,distracted
2025-08-30T11:39:59,distracted
2025-08-30T11:39:59,distracted
2025-08-30T11:39:59,distracted
2025-08-30T11:39:59,distracted
2025-08-30T11:39:59,distracted
2025-08-30T11:39:59,distracted
2025-08-30T11:39:59,distracted
2025-08-30T11:39:59,distracted
2025-08-30T11:39:59,distracted
2025-08-30T11:39:59,distracted
2025-08-30T11:39:59,distracted
2025-08-30T11:39:59,distracted
2025-08-30T11:39:59,distracted
2025-08-30T11:39:59,distracted
2025-08-30T11:39:59,distracted
2025-08-30T11:39:59,distracted
2025-08-30T11:39:59,distracted
2025-08-30T11:39:59,distracted
2025-08-30T11:39:59,distracted
2025-08-30T11:39:59,distracted
2025-08-30T11:40:00,distracted
2025-08-30T11:40:00,distracted
2025-08-30T11:40:00,distracted
2025-08-30T11:40:00,distracted
2025-08-30T11:40:00,distracted
2025-08-30T11:40:00,distracted
2025-08-30T11:40:00,distracted
2025-08-30T11:40:00,distracted
2025-08-30T11:40:00,distracted
2025-08-30T11:40:00,distracted
2025-08-30T11:40:00,distracted
2025-08-30T11:40:00,distracted
2025-08-30T11:40:00,distracted
2025-08-30T11:40:00,distracted
2025-08-30T11:40:00,distracted
2025-08-30T11:40:00,distracted
2025-08-30T11:40:00,distracted
2025-08-30T11:40:00,distracted
2025-08-30T11:40:00,distracted
2025-08-30T11:40:00,distracted
2025-08-30T11:40:00,distracted
2025-08-30T11:40:00,distracted
2025-08-30T11:40:00,distracted
2025-08-30T11:40:00,distracted
2025-08-30T11:40:00,distracted
2025-08-30T11:40:00,distracted
2025-08-30T11:40:00,distracted
2025-08-30T11:40:00,distracted
2025-08-30T11:40:00,distracted
2025-08-30T11:40:00,distracted
2025-08-30T11:40:00,distracted
2025-08-30T11:40:01,distracted
2025-08-30T11:40:01,distracted
2025-08-30T11:40:01,distracted
2025-08-30T11:40:01,distracted
2025-08-30T11:40:01,distracted
2025-08-30T11:40:01,distracted
2025-08-30T11:40:01,distracted
2025-08-30T11:40:01,distracted
2025-08-30T11:40:01,distracted
2025-08-30T11:40:01,distracted
2025-08-30T11:40:01,distracted
2025-08-30T11:40:01,distracted
2025-08-30T11:40:01,distracted
2025-08-30T11:40:01,distracted
2025-08-30T11:40:01,distracted
2025-08-30T11:40:01,distracted
2025-08-30T11:40:01,distracted
2025-08-30T11:40:01,distracted
2025-08-30T11:40:01,distracted
2025-08-30T11:40:01,distracted
2025-08-30T11:40:01,distracted
2025-08-30T11:40:01,distracted
2025-08-30T11:40:01,distracted
2025-08-30T11:40:01,distracted
2025-08-30T11:40:01,distracted
2025-08-30T11:40:01,distracted
2025-08-30T11:40:01,distracted
2025-08-30T11:40:01,distracted
2025-08-30T11:40:01,distracted
2025-08-30T11:40:01,distracted
2025-08-30T11:40:01,distracted
2025-08-30T11:40:02,distracted
2025-08-30T11:40:02,distracted
2025-08-30T11:40:02,distracted
2025-08-30T11:40:02,distracted
2025-08-30T11:40:02,distracted
2025-08-30T11:40:02,distracted
2025-08-30T11:40:02,distracted
2025-08-30T11:40:02,distracted
2025-08-30T11:40:02,distracted
2025-08-30T11:40:02,distracted
2025-08-30T11:40:02,distracted
2025-08-30T11:40:02,distracted
2025-08-30T11:40:02,distracted
2025-08-30T11:40:02,distracted
2025-08-30T11:40:02,distracted
2025-08-30T11:40:02,distracted
2025-08-30T11:40:02,distracted
2025-08-30T11:40:02,distracted
2025-08-30T11:40:02,distracted
2025-08-30T11:40:02,distracted
2025-08-30T11:40:02,distracted
2025-08-30T11:40:02,distracted
2025-08-30T11:40:02,distracted
2025-08-30T11:40:02,distracted
2025-08-30T11:40:02,distracted
2025-08-30T11:40:02,distracted
2025-08-30T11:40:02,distracted
2025-08-30T11:40:02,distracted
2025-08-30T11:40:02,distracted
2025-08-30T11:40:02,distracted
2025-08-30T11:40:03,distracted
2025-08-30T11:40:03,distracted
2025-08-30T11:40:03,distracted
2025-08-30T11:40:03,distracted
2025-08-30T11:40:03,distracted
2025-08-30T11:40:03,distracted
2025-08-30T11:40:03,distracted
2025-08-30T11:40:03,distracted
2025-08-30T11:40:03,distracted
2025-08-30T11:40:03,distracted
2025-08-30T11:40:03,distracted
2025-08-30T11:40:03,distracted
2025-08-30T11:40:03,distracted
2025-08-30T11:40:03,distracted
2025-08-30T11:40:03,distracted
2025-08-30T11:40:03,distracted
2025-08-30T11:40:03,distracted
2025-08-30T11:40:03,distracted
2025-08-30T11:40:03,distracted
2025-08-30T11:40:03,distracted
2025-08-30T11:40:03,distracted
2025-08-30T11:40:03,distracted
2025-08-30T11:40:03,distracted
2025-08-30T11:40:03,distracted
2025-08-30T11:40:03,distracted
2025-08-30T11:40:03,distracted
2025-08-30T11:40:03,distracted
2025-08-30T11:40:03,distracted
2025-08-30T11:40:03,distracted
2025-08-30T11:40:03,distracted
2025-08-30T11:40:03,distracted
2025-08-30T11:40:03,distracted
2025-08-30T11:40:04,distracted
2025-08-30T11:40:04,distracted
2025-08-30T11:40:04,distracted
2025-08-30T11:40:04,distracted
2025-08-30T11:40:04,distracted
2025-08-30T11:40:04,distracted
2025-08-30T11:40:04,distracted
2025-08-30T11:40:04,distracted
2025-08-30T11:40:04,distracted
2025-08-30T11:40:04,distracted
2025-08-30T11:40:04,distracted
2025-08-30T11:40:04,distracted
2025-08-30T11:40:04,distracted
2025-08-30T11:40:04,distracted
2025-08-30T11:40:04,distracted
2025-08-30T11:40:04,distracted
2025-08-30T11:40:04,distracted
2025-08-30T11:40:04,distracted
2025-08-30T11:40:04,distracted
2025-08-30T11:40:04,distracted
2025-08-30T11:40:04,distracted
2025-08-30T11:40:04,distracted
2025-08-30T11:40:04,distracted
2025-08-30T11:40:04,distracted
2025-08-30T11:40:04,distracted
2025-08-30T11:40:04,distracted
2025-08-30T11:40:04,distracted
2025-08-30T11:40:04,distracted
2025-08-30T11:40:04,distracted
2025-08-30T11:40:04,distracted
2025-08-30T11:40:04,distracted
2025-08-30T11:40:05,distracted
2025-08-30T11:40:05,distracted
2025-08-30T11:40:05,distracted
2025-08-30T11:40:05,distracted
2025-08-30T11:40:05,distracted
2025-08-30T11:40:05,distracted
2025-08-30T11:40:05,distracted
2025-08-30T11:40:05,distracted
2025-08-30T11:40:05,distracted
2025-08-30T11:40:05,distracted
2025-08-30T11:40:05,distracted
2025-08-30T11:40:05,distracted
2025-08-30T11:40:05,distracted
2025-08-30T11:40:05,distracted
2025-08-30T11:40:05,distracted
2025-08-30T11:40:05,distracted
2025-08-30T11:40:05,distracted
2025-08-30T11:40:05,distracted
2025-08-30T11:40:05,distracted
2025-08-30T11:40:05,distracted
2025-08-30T11:40:05,distracted
2025-08-30T11:40:05,distracted
2025-08-30T11:40:05,distracted
2025-08-30T11:40:05,distracted
2025-08-30T11:40:05,distracted
2025-08-30T11:40:05,distracted
2025-08-30T11:40:05,distracted
2025-08-30T11:40:05,distracted
2025-08-30T11:40:05,distracted
2025-08-30T11:40:05,distracted
2025-08-30T11:40:05,distracted
2025-08-30T11:40:06,distracted
2025-08-30T11:40:06,distracted
2025-08-30T11:40:06,distracted
2025-08-30T11:40:06,distracted
2025-08-30T11:40:06,distracted
2025-08-30T11:40:06,distracted
2025-08-30T11:40:06,distracted
2025-08-30T11:40:06,distracted
2025-08-30T11:40:06,distracted
2025-08-30T11:40:06,distracted
2025-08-30T11:40:06,distracted
2025-08-30T11:40:06,distracted
2025-08-30T11:40:06,distracted
2025-08-30T11:40:06,distracted
2025-08-30T11:40:06,distracted
2025-08-30T11:40:06,distracted
2025-08-30T11:40:06,distracted
2025-08-30T11:40:06,distracted
2025-08-30T11:40:06,distracted
2025-08-30T11:40:06,distracted
2025-08-30T11:40:06,distracted
2025-08-30T11:40:06,distracted
2025-08-30T11:40:06,distracted
2025-08-30T11:40:06,distracted
2025-08-30T11:40:06,distracted
2025-08-30T11:40:06,distracted
2025-08-30T11:40:06,distracted
2025-08-30T11:40:06,distracted
2025-08-30T11:40:06,distracted
2025-08-30T11:40:06,distracted
2025-08-30T11:40:06,distracted
2025-08-30T11:40:07,distracted
2025-08-30T11:40:07,distracted
2025-08-30T11:40:07,distracted
2025-08-30T11:40:07,distracted
2025-08-30T11:40:07,distracted
2025-08-30T11:40:07,distracted
2025-08-30T11:40:07,distracted
2025-08-30T11:40:07,distracted
2025-08-30T11:40:07,distracted
2025-08-30T11:40:07,distracted
2025-08-30T11:40:07,distracted
2025-08-30T11:40:07,distracted
2025-08-30T11:40:07,distracted
2025-08-30T11:40:07,distracted
2025-08-30T11:40:07,distracted
2025-08-30T11:40:07,distracted
2025-08-30T11:40:07,distracted
2025-08-30T11:40:07,distracted
2025-08-30T11:40:07,distracted
2025-08-30T11:40:07,distracted
2025-08-30T11:40:07,distracted
2025-08-30T11:40:07,distracted
2025-08-30T11:40:07,distracted
2025-08-30T11:40:07,distracted
2025-08-30T11:40:07,distracted
2025-08-30T11:40:07,distracted
2025-08-30T11:40:07,distracted
2025-08-30T11:40:07,distracted
2025-08-30T11:40:07,distracted
2025-08-30T11:40:07,distracted
2025-08-30T11:40:07,distracted
2025-08-30T11:40:08,distracted
2025-08-30T11:40:08,distracted
2025-08-30T11:40:08,distracted
2025-08-30T11:40:08,distracted
2025-08-30T11:40:08,distracted
2025-08-30T11:40:08,distracted
2025-08-30T11:40:08,distracted
2025-08-30T11:40:08,distracted
2025-08-30T11:40:08,distracted
2025-08-30T11:40:08,distracted
2025-08-30T11:40:08,distracted
2025-08-30T11:40:08,distracted
2025-08-30T11:40:08,distracted
2025-08-30T11:40:08,distracted
2025-08-30T11:40:08,distracted
2025-08-30T11:40:08,distracted
2025-08-30T11:40:08,distracted
2025-08-30T11:40:08,distracted
2025-08-30T11:40:08,distracted
2025-08-30T11:40:08,distracted
2025-08-30T11:40:08,distracted
2025-08-30T11:40:08,distracted
2025-08-30T11:40:08,distracted
2025-08-30T11:40:08,distracted
2025-08-30T11:40:08,distracted
2025-08-30T11:40:08,distracted
2025-08-30T11:40:08,distracted
2025-08-30T11:40:08,distracted
2025-08-30T11:40:08,distracted
2025-08-30T11:40:08,distracted
2025-08-30T11:40:09,distracted
2025-08-30T11:40:09,distracted
2025-08-30T11:40:09,distracted
2025-08-30T11:40:09,distracted
2025-08-30T11:40:09,distracted
2025-08-30T11:40:09,distracted
2025-08-30T11:40:09,distracted
2025-08-30T11:40:09,distracted
2025-08-30T11:40:09,distracted
2025-08-30T11:40:09,distracted
2025-08-30T11:40:09,distracted
2025-08-30T11:40:09,distracted
2025-08-30T11:40:09,distracted
2025-08-30T11:40:09,distracted
2025-08-30T11:40:09,distracted
2025-08-30T11:40:09,distracted
2025-08-30T11:40:09,distracted
2025-08-30T11:40:09,distracted
2025-08-30T11:40:09,distracted
2025-08-30T11:40:09,distracted
2025-08-30T11:40:09,distracted
2025-08-30T11:40:09,distracted
2025-08-30T11:40:09,distracted
2025-08-30T11:40:09,distracted
2025-08-30T11:40:09,distracted
2025-08-30T11:40:09,distracted
2025-08-30T11:40:09,distracted
2025-08-30T11:40:09,distracted
2025-08-30T11:40:09,distracted
2025-08-30T11:40:09,distracted
2025-08-30T11:40:09,distracted
2025-08-30T11:40:09,distracted
2025-08-30T11:40:10,distracted
2025-08-30T11:40:10,distracted
2025-08-30T11:40:10,distracted
2025-08-30T11:40:10,distracted
2025-08-30T11:40:10,distracted
2025-08-30T11:40:10,distracted
2025-08-30T11:40:10,distracted
2025-08-30T11:40:10,distracted
2025-08-30T11:40:10,distracted
2025-08-30T11:40:10,distracted
2025-08-30T11:40:10,distracted
2025-08-30T11:40:10,distracted
2025-08-30T11:40:10,distracted
2025-08-30T11:40:10,distracted
2025-08-30T11:40:10,distracted
2025-08-30T11:40:10,distracted
2025-08-30T11:40:10,distracted
2025-08-30T11:40:10,distracted
2025-08-30T11:40:10,distracted
2025-08-30T11:40:10,distracted
2025-08-30T11:40:10,distracted
2025-08-30T11:40:10,distracted
2025-08-30T11:40:10,distracted
2025-08-30T11:40:10,distracted
2025-08-30T11:40:10,distracted
2025-08-30T11:40:10,distracted
2025-08-30T11:40:10,distracted
2025-08-30T11:40:10,distracted
2025-08-30T11:40:10,distracted
2025-08-30T11:40:10,distracted
2025-08-30T11:40:10,distracted
2025-08-30T11:40:11,distracted
2025-08-30T11:40:11,distracted
2025-08-30T11:40:11,distracted
2025-08-30T11:40:11,distracted
2025-08-30T11:40:11,distracted
2025-08-30T11:40:11,distracted
2025-08-30T11:40:11,distracted
2025-08-30T11:40:11,distracted
2025-08-30T11:40:11,distracted
2025-08-30T11:40:11,distracted
2025-08-30T11:40:11,distracted
2025-08-30T11:40:11,distracted
2025-08-30T11:40:11,distracted
2025-08-30T11:40:11,distracted
2025-08-30T11:40:11,distracted
2025-08-30T11:40:11,distracted
2025-08-30T11:40:11,distracted
2025-08-30T11:40:11,distracted
2025-08-30T11:40:11,distracted
2025-08-30T11:40:11,distracted
2025-08-30T11:40:11,distracted
2025-08-30T11:40:11,distracted
2025-08-30T11:40:11,distracted
2025-08-30T11:40:11,distracted
2025-08-30T11:40:11,distracted
2025-08-30T11:40:11,distracted
2025-08-30T11:40:11,distracted
2025-08-30T11:40:11,distracted
2025-08-30T11:40:11,distracted
2025-08-30T11:40:11,distracted
2025-08-30T11:40:11,distracted
2025-08-30T11:40:12,distracted
2025-08-30T11:40:12,distracted
2025-08-30T11:40:12,distracted
2025-08-30T11:40:12,distracted
2025-08-30T11:40:12,distracted
2025-08-30T11:40:12,distracted
2025-08-30T11:40:12,distracted
2025-08-30T11:40:12,distracted
2025-08-30T11:40:12,distracted
2025-08-30T11:40:12,distracted
2025-08-30T11:40:12,distracted
2025-08-30T11:40:12,distracted
2025-08-30T11:40:12,distracted
2025-08-30T11:40:12,distracted
2025-08-30T11:40:12,distracted
2025-08-30T11:40:12,distracted
2025-08-30T11:40:12,distracted
2025-08-30T11:40:12,distracted
2025-08-30T11:40:12,distracted
2025-08-30T11:40:12,distracted
2025-08-30T11:40:12,distracted
2025-08-30T11:40:12,distracted
2025-08-30T11:40:12,distracted
2025-08-30T11:40:12,distracted
2025-08-30T11:40:12,distracted
2025-08-30T11:40:12,distracted
2025-08-30T11:40:12,distracted
2025-08-30T11:40:12,distracted
2025-08-30T11:40:12,distracted
2025-08-30T11:40:12,distracted
2025-08-30T11:40:12,distracted
2025-08-30T11:40:13,distracted
2025-08-30T11:40:13,distracted
2025-08-30T11:40:13,distracted
2025-08-30T11:40:13,distracted
2025-08-30T11:40:13,distracted
2025-08-30T11:40:13,distracted
2025-08-30T11:40:13,distracted
2025-08-30T11:40:13,distracted
2025-08-30T11:40:13,distracted
2025-08-30T11:40:13,distracted
2025-08-30T11:40:13,distracted
2025-08-30T11:40:13,distracted
2025-08-30T11:40:13,distracted
2025-08-30T11:40:13,distracted
2025-08-30T11:40:13,distracted
2025-08-30T11:40:13,distracted
2025-08-30T11:40:13,distracted
2025-08-30T11:40:13,distracted
2025-08-30T11:40:13,distracted
2025-08-30T11:40:13,distracted
2025-08-30T11:40:13,distracted
2025-08-30T11:40:13,distracted
2025-08-30T11:40:13,distracted
2025-08-30T11:40:13,distracted
2025-08-30T11:40:13,distracted
2025-08-30T11:40:13,distracted
2025-08-30T11:40:13,distracted
2025-08-30T11:40:13,distracted
2025-08-30T11:40:13,distracted
2025-08-30T11:40:13,distracted
2025-08-30T11:40:13,distracted
2025-08-30T11:40:13,distracted
2025-08-30T11:40:14,distracted
2025-08-30T11:40:14,distracted
2025-08-30T11:40:14,distracted
2025-08-30T11:40:14,distracted
2025-08-30T11:40:14,distracted
2025-08-30T11:40:14,distracted
2025-08-30T11:40:14,distracted
2025-08-30T11:40:14,distracted
2025-08-30T11:40:14,distracted
2025-08-30T11:40:14,distracted
2025-08-30T11:40:14,distracted
2025-08-30T11:40:14,distracted
2025-08-30T11:40:14,distracted
2025-08-30T11:40:14,distracted
2025-08-30T11:40:14,distracted
2025-08-30T11:40:14,distracted
2025-08-30T11:40:14,distracted
2025-08-30T11:40:14,distracted
2025-08-30T11:40:14,distracted
2025-08-30T11:40:14,distracted
2025-08-30T11:40:14,distracted
2025-08-30T11:40:14,distracted
2025-08-30T11:40:14,distracted
2025-08-30T11:40:14,distracted
2025-08-30T11:40:14,distracted
2025-08-30T11:40:14,distracted
2025-08-30T11:40:14,distracted
2025-08-30T11:40:14,distracted
2025-08-30T11:40:14,distracted
2025-08-30T11:40:14,distracted
2025-08-30T11:40:15,distracted
2025-08-30T11:40:15,distracted
2025-08-30T11:40:15,distracted
2025-08-30T11:40:15,distracted
2025-08-30T11:40:15,distracted
2025-08-30T11:40:15,distracted
2025-08-30T11:40:15,distracted
2025-08-30T11:40:15,distracted
2025-08-30T11:40:15,distracted
2025-08-30T11:40:15,distracted
2025-08-30T11:40:15,distracted
2025-08-30T11:40:15,distracted
2025-08-30T11:40:15,distracted
2025-08-30T11:40:15,distracted
2025-08-30T11:40:15,distracted
2025-08-30T11:40:15,distracted
2025-08-30T11:40:15,distracted
2025-08-30T11:40:15,distracted
2025-08-30T11:40:15,distracted
2025-08-30T11:40:15,distracted
2025-08-30T11:40:15,distracted
2025-08-30T11:40:15,distracted
2025-08-30T11:40:15,distracted
2025-08-30T11:40:15,distracted
2025-08-30T11:40:15,distracted
2025-08-30T11:40:15,distracted
2025-08-30T11:40:15,distracted
2025-08-30T11:40:15,distracted
2025-08-30T11:40:15,distracted
2025-08-30T11:40:15,distracted
2025-08-30T11:40:15,distracted
2025-08-30T11:40:15,distracted
2025-08-30T11:40:16,distracted
2025-08-30T11:40:16,distracted
2025-08-30T11:40:16,distracted
2025-08-30T11:40:16,distracted
2025-08-30T11:40:16,distracted
2025-08-30T11:40:16,distracted
2025-08-30T11:40:16,distracted
2025-08-30T11:40:16,distracted
2025-08-30T11:40:16,distracted
2025-08-30T11:40:16,distracted
2025-08-30T11:40:16,distracted
2025-08-30T11:40:16,distracted
2025-08-30T11:40:16,distracted
2025-08-30T11:40:16,distracted
2025-08-30T11:40:16,distracted
2025-08-30T11:40:16,distracted
2025-08-30T11:40:16,distracted
2025-08-30T11:40:16,distracted
2025-08-30T11:40:16,distracted
2025-08-30T11:40:16,distracted
2025-08-30T11:40:16,distracted
2025-08-30T11:40:16,distracted
2025-08-30T11:40:16,distracted
2025-08-30T11:40:16,distracted
2025-08-30T11:40:16,distracted
2025-08-30T11:40:16,distracted
2025-08-30T11:40:16,distracted
2025-08-30T11:40:16,distracted
2025-08-30T11:40:16,distracted
2025-08-30T11:40:16,distracted
2025-08-30T11:40:17,distracted
2025-08-30T11:40:17,distracted
2025-08-30T11:40:17,distracted
2025-08-30T11:40:17,distracted
2025-08-30T11:40:17,distracted
2025-08-30T11:40:17,distracted
2025-08-30T11:40:17,distracted
2025-08-30T11:40:17,distracted
2025-08-30T11:40:17,distracted
2025-08-30T11:40:17,drowsy
2025-08-30T11:40:17,drowsy
2025-08-30T11:40:17,drowsy
2025-08-30T11:40:17,distracted
2025-08-30T11:40:17,distracted
2025-08-30T11:40:17,distracted
2025-08-30T11:40:17,distracted
2025-08-30T11:40:17,distracted
2025-08-30T11:40:17,distracted
2025-08-30T11:40:17,distracted
2025-08-30T11:40:17,distracted
2025-08-30T11:40:17,distracted
2025-08-30T11:40:17,distracted
2025-08-30T11:40:17,distracted
2025-08-30T11:40:17,distracted
2025-08-30T11:40:17,distracted
2025-08-30T11:40:17,distracted
2025-08-30T11:40:17,distracted
2025-08-30T11:40:17,distracted
2025-08-30T11:40:17,distracted
2025-08-30T11:40:17,distracted
2025-08-30T11:40:17,distracted
2025-08-30T11:40:18,distracted
2025-08-30T11:40:18,distracted
2025-08-30T11:40:18,distracted
2025-08-30T11:40:18,distracted
2025-08-30T11:40:18,distracted
2025-08-30T11:40:18,distracted
2025-08-30T11:40:18,distracted
2025-08-30T11:40:18,distracted
2025-08-30T11:40:18,distracted
2025-08-30T11:40:18,distracted
2025-08-30T11:40:18,distracted
2025-08-30T11:40:18,distracted
2025-08-30T11:40:18,distracted
2025-08-30T11:40:18,distracted
2025-08-30T11:40:18,distracted
2025-08-30T11:40:18,distracted
2025-08-30T11:40:18,distracted
2025-08-30T11:40:18,distracted
